delta,omega,lambda,pathogen,proba_trans_before_mut,sensitivity,specificity,ppv,f1_score,fdr,R
0,0.8400000000000001,0.03873214386926177,SARS-CoV-2 (Omicron),0.6950556994421696,0.0396862440720351,0.9932935024429467,0.650088016095264,0.07480578260141009,0.349911983904736,1.7
0,0.8500000000000001,0.0358932430272559,SARS-CoV-2 (Omicron),0.6950556994421696,0.036627432927996424,0.9935191506473048,0.6751637684329058,0.06948530860288303,0.3248362315670942,1.7
0,0.86,0.033119044803103716,SARS-CoV-2 (Omicron),0.6950556994421696,0.03381202458398751,0.9937449359017888,0.7008294530636513,0.06451163844450503,0.2991705469363487,1.7
0,0.87,0.03040734760262253,SARS-CoV-2 (Omicron),0.6950556994421696,0.031227738047687748,0.9939702835701433,0.7270043801958608,0.05988325157438317,0.2729956198041392,1.7
0,0.88,0.027756048916327863,SARS-CoV-2 (Omicron),0.6950556994421696,0.028862374447421638,0.9941946089170871,0.75358303921595,0.055595433177231895,0.24641696078404995,1.7
0,0.89,0.025163139796586936,SARS-CoV-2 (Omicron),0.6950556994421696,0.02670404067168941,0.9944173242914746,0.7804300587679324,0.051641074377150195,0.21956994123206763,1.7
0,0.9,0.022626699700566133,SARS-CoV-2 (Omicron),0.6950556994421696,0.024741377503785196,0.9946378465911233,0.8073742399618509,0.04801147926670836,0.19262576003814913,1.7
0,0.91,0.020144891670990532,SARS-CoV-2 (Omicron),0.6950556994421696,0.02296380310783432,0.9948556048010707,0.834201499055555,0.04469718717783676,0.16579850094444504,1.7
0,0.9199999999999999,0.01771595782915454,SARS-CoV-2 (Omicron),0.6950556994421696,0.02136179038320262,0.9950700473879175,0.8606465278172208,0.04168883749027167,0.13935347218277916,1.7
0,0.9299999999999999,0.015338215156811963,SARS-CoV-2 (Omicron),0.6950556994421696,0.01992720914526414,0.9952806493346049,0.8863829469235451,0.038978131819147395,0.11361705307645487,1.7
0,0.94,0.013010051545552535,SARS-CoV-2 (Omicron),0.6950556994421696,0.01865378555198329,0.9954869186125754,0.9110116894135055,0.03655899277167496,0.08898831058649448,1.7
0,0.95,0.010729922094064669,SARS-CoV-2 (Omicron),0.6950556994421696,0.017537770348520214,0.9956884019110895,0.9340473065119788,0.03442909636688722,0.06595269348802124,1.7
0,0.96,0.008496345635310185,SARS-CoV-2 (Omicron),0.6950556994421696,0.016578982986952956,0.9958846894749994,0.9549018360346779,0.03259210266193958,0.04509816396532207,1.7
0,0.97,0.006307901477111318,SARS-CoV-2 (Omicron),0.6950556994421696,0.01578255304998563,0.9960754189403915,0.9728658128996973,0.031061208072412524,0.027134187100302687,1.7
0,0.98,0.00416322634099159,SARS-CoV-2 (Omicron),0.6950556994421696,0.015162018024028313,0.9962602780996335,0.9870859306319465,0.029865293696188025,0.012914069368053505,1.7
0,0.99,0.002061011485330201,SARS-CoV-2 (Omicron),0.6950556994421696,0.01474523633552265,0.9964390065707421,0.9965387805750681,0.029060480718330315,0.0034612194249319383,1.7
1,0.5,0.20092782615905697,SARS-CoV-2 (Omicron),0.6950556994421696,0.536392321732415,0.9583170348848916,0.0955921966397894,0.16226638091447698,0.9044078033602105,1.7
1,0.51,0.19314252640211935,SARS-CoV-2 (Omicron),0.6950556994421696,0.5230457513422432,0.9585159568662649,0.10048497206560339,0.16858267199860144,0.8995150279343966,1.7
1,0.52,0.18565072781343067,SARS-CoV-2 (Omicron),0.6950556994421696,0.509463515194398,0.9587241717132219,0.10562784937056097,0.17497737260808902,0.8943721506294391,1.7
1,0.53,0.1784360345147452,SARS-CoV-2 (Omicron),0.6950556994421696,0.49565904707747144,0.9589421377682295,0.11103582870035211,0.18142863980683585,0.8889641712996479,1.7
1,0.54,0.17148325332787334,SARS-CoV-2 (Omicron),0.6950556994421696,0.4816479497163543,0.9591703311258581,0.11672489446776342,0.18791062010146042,0.8832751055322365,1.7
1,0.55,0.16477828528114657,SARS-CoV-2 (Omicron),0.6950556994421696,0.46744807883813977,0.9594092450789136,0.12271207759734075,0.19439307888750956,0.8772879224026593,1.7
1,0.56,0.15830802866617671,SARS-CoV-2 (Omicron),0.6950556994421696,0.4530796028552361,0.9596593892783147,0.1290155202323025,0.2008410596500484,0.8709844797676976,1.7
1,0.5700000000000001,0.15206029223412737,SARS-CoV-2 (Omicron),0.6950556994421696,0.43856503271372116,0.9599212885590532,0.13565454260351092,0.2072145968963391,0.864345457396489,1.7
1,0.58,0.14602371731439107,SARS-CoV-2 (Omicron),0.6950556994421696,0.4239292164017193,0.9601954813803799,0.14264971163592177,0.21346851243902923,0.8573502883640782,1.7
1,0.59,0.1401877078028225,SARS-CoV-2 (Omicron),0.6950556994421696,0.40919929279519235,0.9604825178245718,0.15002291071364515,0.21955233029702026,0.8499770892863548,1.7
1,0.6,0.1345423671063978,SARS-CoV-2 (Omicron),0.6950556994421696,0.39440459998474725,0.9607829570955386,0.15779740983434903,0.22541035055172817,0.8422025901656509,1.7
1,0.61,0.1290784412503576,SARS-CoV-2 (Omicron),0.6950556994421696,0.3795765340166033,0.9610973644564529,0.16599793514969519,0.23098192616791313,0.8340020648503048,1.7
1,0.62,0.12378726745585697,SARS-CoV-2 (Omicron),0.6950556994421696,0.3647483551196682,0.9614263075449593,0.17465073660183536,0.2362019880035266,0.8253492633981646,1.7
1,0.63,0.11866072758359641,SARS-CoV-2 (Omicron),0.6950556994421696,0.3499549399841596,0.9617703520057971,0.18378365201598354,0.24100186074349278,0.8162163479840164,1.7
1,0.64,0.1136912059141189,SARS-CoV-2 (Omicron),0.6950556994421696,0.3352324804847574,0.9621300563844,0.19342616558291378,0.2453104049705275,0.8065738344170862,1.7
1,0.65,0.1088715508002948,SARS-CoV-2 (Omicron),0.6950556994421696,0.32061813135116823,0.962505966231798,0.20360945814755585,0.24905550682334754,0.7963905418524442,1.7
1,0.66,0.10419503978355144,SARS-CoV-2 (Omicron),0.6950556994421696,0.3061496115964474,0.9628986073815458,0.21436644609249858,0.25216591588706694,0.7856335539075014,1.7
1,0.67,0.09965534781394023,SARS-CoV-2 (Omicron),0.6950556994421696,0.29186476690119234,0.9633084783740504,0.2257318048463604,0.25457340407502393,0.7742681951536396,1.7
1,0.6799999999999999,0.09524651825627761,SARS-CoV-2 (Omicron),0.6950556994421696,0.27780110247540357,0.9637360420231155,0.23774197213081752,0.25621518439778806,0.7622580278691825,1.7
1,0.69,0.09096293640126052,SARS-CoV-2 (Omicron),0.6950556994421696,0.2639952980167447,0.9641817161442081,0.2504351249557823,0.25703649121114763,0.7495648750442176,1.7
1,0.7,0.08679930523243322,SARS-CoV-2 (Omicron),0.6950556994421696,0.25048271808681555,0.9646458634941569,0.26385112304326114,0.25699318685670713,0.7361488769567388,1.7
1,0.71,0.08275062322781494,SARS-CoV-2 (Omicron),0.6950556994421696,0.23729693237965507,0.9651287810077027,0.27803140976335317,0.25605422891227525,0.7219685902366468,1.7
1,0.72,0.07881216399946102,SARS-CoV-2 (Omicron),0.6950556994421696,0.22446926083161217,0.9656306884572107,0.29301885974916225,0.25420381354377275,0.7069811402508377,1.7
1,0.73,0.07497945759568433,SARS-CoV-2 (Omicron),0.6950556994421696,0.212028358236167,0.9661517167071135,0.30885756006005277,0.25144300925839247,0.6911424399399473,1.7
1,0.74,0.07124827330952317,SARS-CoV-2 (Omicron),0.6950556994421696,0.19999985195633854,0.9666918957829932,0.32559250901235165,0.24779071552922477,0.6744074909876483,1.7
1,0.75,0.06761460385364436,SARS-CoV-2 (Omicron),0.6950556994421696,0.18840604451073517,0.9672511430247125,0.3432692135077417,0.24328382313798433,0.6567307864922582,1.7
1,0.76,0.06407465077652015,SARS-CoV-2 (Omicron),0.6950556994421696,0.17726569035209297,0.9678292516411976,0.36193316176100204,0.23797651471046824,0.638066838238998,1.7
1,0.77,0.06062481100765493,SARS-CoV-2 (Omicron),0.6950556994421696,0.16659385322180964,0.968425880028256,0.3816291436409692,0.2319387180206232,0.6183708563590308,1.7
1,0.78,0.0572616644310969,SARS-CoV-2 (Omicron),0.6950556994421696,0.15640184725695683,0.9690405422466459,0.40240038525051813,0.22525380153791788,0.5975996147494819,1.7
1,0.79,0.05398196239662173,SARS-CoV-2 (Omicron),0.6950556994421696,0.14669726177859704,0.969672600081635,0.42428745771664833,0.21801567057366023,0.5757125422833517,1.7
1,0.8,0.05078261708699527,SARS-CoV-2 (Omicron),0.6950556994421696,0.13748406663719603,0.9703212571135901,0.4473269122444448,0.21032547346917496,0.5526730877555552,1.7
1,0.81,0.047660691667741395,SARS-CoV-2 (Omicron),0.6950556994421696,0.1287627923518435,0.9709855552181159,0.4715495840779474,0.2022881538419462,0.5284504159220527,1.7
1,0.8200000000000001,0.04461339115298419,SARS-CoV-2 (Omicron),0.6950556994421696,0.1205307772432492,0.97166437388099,0.4969784968354275,0.19400908459594643,0.5030215031645725,1.7
1,0.8300000000000001,0.041638053927307,SARS-CoV-2 (Omicron),0.6950556994421696,0.11278247247502735,0.9723564326557892,0.5236262854273048,0.185590994435903,0.4763737145726952,1.7
1,0.8400000000000001,0.03873214386926177,SARS-CoV-2 (Omicron),0.6950556994421696,0.10550979549431366,0.9730602970103771,0.5514920400473076,0.17713135402175614,0.44850795995269244,1.7
1,0.8500000000000001,0.0358932430272559,SARS-CoV-2 (Omicron),0.6950556994421696,0.09870252288594,0.973774387703813,0.5805574551122703,0.16872033494066077,0.4194425448877297,1.7
1,0.86,0.033119044803103716,SARS-CoV-2 (Omicron),0.6950556994421696,0.09234871520853699,0.9744969937112881,0.6107821449980699,0.16043939913634908,0.38921785500193007,1.7
1,0.87,0.03040734760262253,SARS-CoV-2 (Omicron),0.6950556994421696,0.08643516909319082,0.9752262885769313,0.6420979623756387,0.15236052707839326,0.35790203762436135,1.7
1,0.88,0.027756048916327863,SARS-CoV-2 (Omicron),0.6950556994421696,0.08094789599485987,0.9759603499300531,0.6744021241861994,0.14454605560016096,0.3255978758138006,1.7
1,0.89,0.025163139796586936,SARS-CoV-2 (Omicron),0.6950556994421696,0.07587263295826599,0.9766971817582719,0.7075489139839942,0.1370490746910332,0.2924510860160058,1.7
1,0.9,0.022626699700566133,SARS-CoV-2 (Omicron),0.6950556994421696,0.07119539947845657,0.977434738900271,0.7413396865546235,0.12991432872436334,0.25866031344537654,1.7
1,0.91,0.020144891670990532,SARS-CoV-2 (Omicron),0.6950556994421696,0.06690312766264143,0.978170953110808,0.7755108502636788,0.12317958338410297,0.22448914973632117,1.7
1,0.9199999999999999,0.01771595782915454,SARS-CoV-2 (Omicron),0.6950556994421696,0.06298441355411238,0.9789037599691421,0.8097194431932805,0.11687745820894942,0.19028055680671951,1.7
1,0.9299999999999999,0.015338215156811963,SARS-CoV-2 (Omicron),0.6950556994421696,0.0594304716188416,0.979631125855505,0.8435258492572325,0.11103779415465533,0.1564741507427675,1.7
1,0.94,0.013010051545552535,SARS-CoV-2 (Omicron),0.6950556994421696,0.056236433737174484,0.9803510742123469,0.8763731183727045,0.10569074418959194,0.12362688162729552,1.7
1,0.95,0.010729922094064669,SARS-CoV-2 (Omicron),0.6950556994421696,0.05340324257098656,0.9810617103386348,0.9075622583427888,0.10087098316113456,0.09243774165721119,1.7
1,0.96,0.008496345635310185,SARS-CoV-2 (Omicron),0.6950556994421696,0.05094059849177002,0.9817612440342364,0.9362227529712726,0.0966238207431157,0.06377724702872745,1.7
1,0.97,0.006307901477111318,SARS-CoV-2 (Omicron),0.6950556994421696,0.0488718472070915,0.9824480095123512,0.9612774283049078,0.09301477462512964,0.03872257169509219,1.7
1,0.98,0.00416322634099159,SARS-CoV-2 (Omicron),0.6950556994421696,0.04724263087608983,0.9831204821237458,0.9814006335515847,0.09014582504117127,0.01859936644841531,1.7
1,0.99,0.002061011485330201,SARS-CoV-2 (Omicron),0.6950556994421696,0.04613734175476862,0.9837772915783782,0.9949685214160245,0.08818546572775803,0.005031478583975457,1.7
2,0.5,0.20092782615905697,SARS-CoV-2 (Omicron),0.6950556994421696,0.7048977632241037,0.9081889689632081,0.05932080037142225,0.10943230506661802,0.9406791996285777,1.7
2,0.51,0.19314252640211935,SARS-CoV-2 (Omicron),0.6950556994421696,0.692231685277579,0.9084698153243689,0.06279916830850463,0.11515178195898758,0.9372008316914954,1.7
2,0.52,0.18565072781343067,SARS-CoV-2 (Omicron),0.6950556994421696,0.6791491263810782,0.9087664771104005,0.06649231850159906,0.12112577789588613,0.9335076814984009,1.7
2,0.53,0.1784360345147452,SARS-CoV-2 (Omicron),0.6950556994421696,0.6656539772306219,0.9090799079361782,0.07041571805921161,0.1273588712742967,0.9295842819407883,1.7
2,0.54,0.17148325332787334,SARS-CoV-2 (Omicron),0.6950556994421696,0.6517527615068214,0.9094111123831404,0.0745860545552993,0.13385396994164556,0.9254139454447007,1.7
2,0.55,0.16477828528114657,SARS-CoV-2 (Omicron),0.6950556994421696,0.637454867452065,0.9097611466617436,0.07902133309464084,0.1406118818051265,0.9209786669053591,1.7
2,0.56,0.15830802866617671,SARS-CoV-2 (Omicron),0.6950556994421696,0.6227727643591592,0.9101311188104574,0.0837409799258429,0.147630819585371,0.9162590200741572,1.7
2,0.5700000000000001,0.15206029223412737,SARS-CoV-2 (Omicron),0.6950556994421696,0.6077221961401127,0.9105221883276375,0.08876595268476654,0.15490583665801694,0.9112340473152335,1.7
2,0.58,0.14602371731439107,SARS-CoV-2 (Omicron),0.6950556994421696,0.5923223434044665,0.9109355651199882,0.0941188572423934,0.16242819349372026,0.9058811427576066,1.7
2,0.59,0.1401877078028225,SARS-CoV-2 (Omicron),0.6950556994421696,0.5765959449653999,0.9113725076387356,0.09982407098709901,0.17018465800438853,0.900175929012901,1.7
2,0.6,0.1345423671063978,SARS-CoV-2 (Omicron),0.6950556994421696,0.5605693694955067,0.911834320062607,0.10590787218344556,0.17815674841327345,0.8940921278165544,1.7
2,0.61,0.1290784412503576,SARS-CoV-2 (Omicron),0.6950556994421696,0.5442726282595491,0.9123223483758895,0.11239857480752342,0.18631993435189467,0.8876014251924765,1.7
2,0.62,0.12378726745585697,SARS-CoV-2 (Omicron),0.6950556994421696,0.5277393205378663,0.9128379751810886,0.11932666794992347,0.19464282093735327,0.8806733320500766,1.7
2,0.63,0.11866072758359641,SARS-CoV-2 (Omicron),0.6950556994421696,0.5110065045830885,0.9133826130800068,0.12672495848625492,0.20308635163718367,0.8732750415137451,1.7
2,0.64,0.1136912059141189,SARS-CoV-2 (Omicron),0.6950556994421696,0.4941144887583211,0.9139576964556305,0.13462871522316064,0.2116030785650953,0.8653712847768393,1.7
2,0.65,0.1088715508002948,SARS-CoV-2 (Omicron),0.6950556994421696,0.47710653988273216,0.9145646714913985,0.1430758121125122,0.22013656286187275,0.8569241878874878,1.7
2,0.66,0.10419503978355144,SARS-CoV-2 (Omicron),0.6950556994421696,0.4600285087095801,0.915204984275754,0.15210686736076162,0.22862098186730598,0.8478931326392384,1.7
2,0.67,0.09965534781394023,SARS-CoV-2 (Omicron),0.6950556994421696,0.4429283757791555,0.9158800668599402,0.1617653743115157,0.23698103210216112,0.8382346256884843,1.7
2,0.6799999999999999,0.09524651825627761,SARS-CoV-2 (Omicron),0.6950556994421696,0.42585572446964864,0.9165913211674097,0.17209781880785965,0.2451322251770796,0.8279021811921403,1.7
2,0.69,0.09096293640126052,SARS-CoV-2 (Omicron),0.6950556994421696,0.4088611517106123,0.9173401006955,0.18315377629935012,0.25298167453182857,0.8168462237006499,1.7
2,0.7,0.08679930523243322,SARS-CoV-2 (Omicron),0.6950556994421696,0.39199563029047013,0.9181276900054374,0.19498598018997576,0.2604294609495978,0.8050140198100242,1.7
2,0.71,0.08275062322781494,SARS-CoV-2 (Omicron),0.6950556994421696,0.3753098397298591,0.9189552820661379,0.2076503507594201,0.26737064085956724,0.7923496492405799,1.7
2,0.72,0.07881216399946102,SARS-CoV-2 (Omicron),0.6950556994421696,0.35885348506320325,0.9198239536008632,0.22120597134878936,0.2736979213348894,0.7787940286512106,1.7
2,0.73,0.07497945759568433,SARS-CoV-2 (Omicron),0.6950556994421696,0.34267462436216034,0.9207346386829349,0.2357149952856993,0.2793049692531919,0.7642850047143007,1.7
2,0.74,0.07124827330952317,SARS-CoV-2 (Omicron),0.6950556994421696,0.32681902629569315,0.9216881009356415,0.25124246311516796,0.2840902522086884,0.748757536884832,1.7
2,0.75,0.06761460385364436,SARS-CoV-2 (Omicron),0.6950556994421696,0.3113295783803548,0.9226849048091814,0.2678560049625084,0.28796123208149094,0.7321439950374916,1.7
2,0.76,0.06407465077652015,SARS-CoV-2 (Omicron),0.6950556994421696,0.2962457648504533,0.92372538652945,0.28562539711576224,0.29083865900261385,0.7143746028842377,1.7
2,0.77,0.06062481100765493,SARS-CoV-2 (Omicron),0.6950556994421696,0.2816032303844394,0.9248096254337487,0.30462193497993284,0.29266065670513836,0.6953780650200672,1.7
2,0.78,0.0572616644310969,SARS-CoV-2 (Omicron),0.6950556994421696,0.26743344246124484,0.925937416519649,0.3249175761874158,0.2933862631457834,0.6750824238125842,1.7
2,0.79,0.05398196239662173,SARS-CoV-2 (Omicron),0.6950556994421696,0.25376346115754583,0.9271082451267249,0.34658379756846236,0.29299810326022924,0.6534162024315376,1.7
2,0.8,0.05078261708699527,SARS-CoV-2 (Omicron),0.6950556994421696,0.2406158210491416,0.9283212647373782,0.3696900975596184,0.29150392826214355,0.6303099024403815,1.7
2,0.81,0.047660691667741395,SARS-CoV-2 (Omicron),0.6950556994421696,0.22800852588105439,0.929575278913167,0.39430206106277305,0.2889368543006952,0.605697938937227,1.7
2,0.8200000000000001,0.04461339115298419,SARS-CoV-2 (Omicron),0.6950556994421696,0.21595515315109304,0.9308687283682793,0.42047888629594116,0.285354260327548,0.5795211137040588,1.7
2,0.8300000000000001,0.041638053927307,SARS-CoV-2 (Omicron),0.6950556994421696,0.20446506301782844,0.9321996841151642,0.44827025224728845,0.280835441966343,0.5517297477527116,1.7
2,0.8400000000000001,0.03873214386926177,SARS-CoV-2 (Omicron),0.6950556994421696,0.1935437042760833,0.9335658474946256,0.47771238030399427,0.27547824380741326,0.5222876196960058,1.7
2,0.8500000000000001,0.0358932430272559,SARS-CoV-2 (Omicron),0.6950556994421696,0.18319300980484032,0.9349645577232708,0.5088231137078832,0.26939498803947687,0.49117688629211675,1.7
2,0.86,0.033119044803103716,SARS-CoV-2 (Omicron),0.6950556994421696,0.17341187516542922,0.9363928073587975,0.5415958027831075,0.26270807052537576,0.4584041972168925,1.7
2,0.87,0.03040734760262253,SARS-CoV-2 (Omicron),0.6950556994421696,0.16419671727735463,0.9378472658065419,0.5759917413194034,0.2555456032989475,0.42400825868059655,1.7
2,0.88,0.027756048916327863,SARS-CoV-2 (Omicron),0.6950556994421696,0.1555421158899868,0.9393243106819252,0.6119308488211758,0.24803745116890868,0.38806915117882423,1.7
2,0.89,0.025163139796586936,SARS-CoV-2 (Omicron),0.6950556994421696,0.14744154986425811,0.9408200665197458,0.6492802330715296,0.2403119530823937,0.3507197669284704,1.7
2,0.9,0.022626699700566133,SARS-CoV-2 (Omicron),0.6950556994421696,0.13988825479536526,0.9423304500023063,0.6878401958787956,0.23249355389733892,0.31215980412120437,1.7
2,0.91,0.020144891670990532,SARS-CoV-2 (Omicron),0.6950556994421696,0.13287625136557368,0.9438512205849289,0.7273271599394767,0.22470151887099196,0.2726728400605233,1.7
2,0.9199999999999999,0.01771595782915454,SARS-CoV-2 (Omicron),0.6950556994421696,0.1264016307991303,0.945378035149625,0.7673528940866912,0.2170498822892814,0.23264710591330884,1.7
2,0.9299999999999999,0.015338215156811963,SARS-CoV-2 (Omicron),0.6950556994421696,0.12046424588954621,0.9469065051330655,0.8073992950132766,0.20964881777957947,0.19260070498672344,1.7
2,0.94,0.013010051545552535,SARS-CoV-2 (Omicron),0.6950556994421696,0.1150700648671216,0.9484322544666721,0.8467878426104621,0.2026077474029535,0.15321215738953786,1.7
2,0.95,0.010729922094064669,SARS-CoV-2 (Omicron),0.6950556994421696,0.11023464504886692,0.9499509766420998,0.8846426795479696,0.19604079691848877,0.1153573204520304,1.7
2,0.96,0.008496345635310185,SARS-CoV-2 (Omicron),0.6950556994421696,0.105988568825841,0.9514584892755783,0.9198460692094491,0.19007579740591898,0.08015393079055089,1.7
2,0.97,0.006307901477111318,SARS-CoV-2 (Omicron),0.6950556994421696,0.10238647323823892,0.9529507846841075,0.9509847544269702,0.18486925131783927,0.04901524557302983,1.7
2,0.98,0.00416322634099159,SARS-CoV-2 (Omicron),0.6950556994421696,0.09952302883293522,0.9544240751940345,0.9762854666223684,0.18063230966160448,0.02371453337763163,1.7
2,0.99,0.002061011485330201,SARS-CoV-2 (Omicron),0.6950556994421696,0.09756330799145382,0.9558748321622452,0.9935375139768213,0.1776789175217071,0.006462486023178671,1.7
3,0.5,0.20092782615905697,SARS-CoV-2 (Omicron),0.6950556994421696,0.8178189995729523,0.8372074548722663,0.03962749272012235,0.07559216054470215,0.9603725072798777,1.7
3,0.51,0.19314252640211935,SARS-CoV-2 (Omicron),0.6950556994421696,0.8074775574389839,0.8375357863117328,0.04217852692146327,0.0801694109459685,0.9578214730785367,1.7
3,0.52,0.18565072781343067,SARS-CoV-2 (Omicron),0.6950556994421696,0.7966466588142287,0.8378851110034484,0.0449087119075433,0.08502441202914796,0.9550912880924567,1.7
3,0.53,0.1784360345147452,SARS-CoV-2 (Omicron),0.6950556994421696,0.7853183711982413,0.8382568844229568,0.04783275194677658,0.09017316980135363,0.9521672480532234,1.7
3,0.54,0.17148325332787334,SARS-CoV-2 (Omicron),0.6950556994421696,0.7734870148376755,0.8386526563210164,0.050966676117439505,0.09563196234977653,0.9490333238825605,1.7
